time_s,load_N,stress_MPa
31.785000,257.594183,77.278255
31.790000,300.722807,90.216842
31.795000,314.313984,94.294195
31.800000,325.825006,97.747502
31.805000,342.278821,102.683646
31.810000,316.652694,94.995808
31.815000,291.554503,87.466351
31.820000,296.454731,88.936419
31.825000,303.538604,91.061581
31.830000,276.013645,82.804093
31.835000,267.480805,80.244241
31.840000,263.983496,79.195049
31.845000,233.214322,69.964297
31.850000,202.138811,60.641643
31.855000,194.142566,58.242770
31.860000,179.028918,53.708675
31.865000,131.980858,39.594258
31.870000,113.074097,33.922229
31.875000,86.527085,25.958125
31.880000,49.149228,14.744768
31.885000,17.394633,5.218390
31.890000,9.761447,2.928434
31.895000,-26.837974,-8.051392
31.900000,-38.941871,-11.682561
31.905000,-53.457796,-16.037339
31.910000,-52.448802,-15.734641
31.915000,-73.288542,-21.986563
31.920000,-85.191966,-25.557590
31.925000,-116.085724,-34.825717
31.930000,-129.945400,-38.983620
31.935000,-136.953971,-41.086191
31.940000,-110.543236,-33.162971
31.945000,-113.134622,-33.940387
31.950000,-100.445316,-30.133595
31.955000,-80.733335,-24.220001
31.960000,-71.530751,-21.459225
31.965000,-87.435293,-26.230588
31.970000,-60.603899,-18.181170
31.975000,-46.734331,-14.020299
31.980000,-31.528621,-9.458586
31.985000,-6.366571,-1.909971
31.990000,34.989141,10.496742
31.995000,56.778213,17.033464
32.000000,91.662209,27.498663
32.005000,121.792119,36.537636
32.010000,147.202449,44.160735
32.015000,161.063381,48.319014
32.020000,178.257455,53.477236
32.025000,203.482271,61.044681
32.030000,226.059825,67.817948
32.035000,227.898825,68.369648
32.040000,227.287635,68.186290
32.045000,248.560809,74.568243
32.050000,257.035193,77.110558
32.055000,262.430613,78.729184
32.060000,271.125065,81.337519
32.065000,275.805165,82.741550
32.070000,264.309225,79.292767
32.075000,246.151655,73.845496
32.080000,220.877105,66.263132
32.085000,202.811814,60.843544
32.090000,188.545240,56.563572
32.095000,182.920961,54.876288
32.100000,161.225067,48.367520
32.105000,146.412734,43.923820
32.110000,122.713159,36.813948
32.115000,113.771429,34.131429
32.120000,81.583704,24.475111
32.125000,62.582082,18.774625
32.130000,43.660789,13.098237
32.135000,23.498683,7.049605
32.140000,-16.718448,-5.015534
32.145000,-30.010001,-9.003000
32.150000,-43.274824,-12.982447
32.155000,-56.026890,-16.808067
32.160000,-65.214637,-19.564391
32.165000,-70.681993,-21.204598
32.170000,-94.594729,-28.378419
32.175000,-118.766129,-35.629839
32.180000,-133.761974,-40.128592
32.185000,-146.161087,-43.848326
32.190000,-147.569608,-44.270882
32.195000,-146.143602,-43.843081
32.200000,-137.351950,-41.205585
32.205000,-142.339537,-42.701861
32.210000,-125.832479,-37.749744
32.215000,-106.738159,-32.021448
32.220000,-92.331649,-27.699495
32.225000,-64.432417,-19.329725
32.230000,-24.765310,-7.429593
32.235000,-14.774832,-4.432450
32.240000,-4.396432,-1.318929
32.245000,13.146243,3.943873
32.250000,43.464451,13.039335
32.255000,59.114683,17.734405
32.260000,86.262451,25.878735
32.265000,99.212960,29.763888
32.270000,128.940013,38.682004
32.275000,148.243044,44.472913
32.280000,162.710231,48.813069
32.285000,179.761439,53.928432
32.290000,212.350329,63.705099
32.295000,215.660839,64.698252
32.300000,216.980234,65.094070
32.305000,229.928711,68.978613
32.310000,229.863970,68.959191
32.315000,217.799646,65.339894
32.320000,226.047153,67.814146
32.325000,218.233739,65.470122
32.330000,202.007461,60.602238
32.335000,197.404771,59.221431
32.340000,190.665399,57.199620
32.345000,163.827303,49.148191
32.350000,139.657154,41.897146
32.355000,123.588156,37.076447
32.360000,107.831821,32.349546
32.365000,92.651358,27.795408
32.370000,68.337892,20.501368
32.375000,56.996863,17.099059
32.380000,34.139724,10.241917
32.385000,0.084249,0.025275
32.390000,-30.907047,-9.272114
32.395000,-40.536299,-12.160890
32.400000,-56.446031,-16.933809
32.405000,-90.389781,-27.116934
32.410000,-102.755860,-30.826758
32.415000,-122.676222,-36.802867
32.420000,-143.167170,-42.950151
32.425000,-157.654762,-47.296429
32.430000,-149.175836,-44.752751
32.435000,-165.280291,-49.584087
32.440000,-166.541816,-49.962545
32.445000,-160.060205,-48.018062
32.450000,-174.222852,-52.266856
32.455000,-164.711836,-49.413551
32.460000,-145.234752,-43.570425
32.465000,-127.008225,-38.102467
32.470000,-109.020742,-32.706223
32.475000,-64.190954,-19.257286
32.480000,-49.586200,-14.875860
32.485000,-29.127894,-8.738368
32.490000,7.233129,2.169939
32.495000,25.260430,7.578129
32.500000,31.846054,9.553816
32.505000,45.645806,13.693742
32.510000,81.733263,24.519979
32.515000,94.025610,28.207683
32.520000,124.501635,37.350490
32.525000,151.235921,45.370776
32.530000,180.571582,54.171475
32.535000,183.060401,54.918120
32.540000,189.573488,56.872046
32.545000,201.458210,60.437463
32.550000,210.477034,63.143110
32.555000,230.829186,69.248756
32.560000,234.307241,70.292172
32.565000,236.772438,71.031732
32.570000,222.275922,66.682776
32.575000,226.120067,67.836020
32.580000,194.370505,58.311151
32.585000,194.575429,58.372629
32.590000,195.242226,58.572668
32.595000,185.220092,55.566028
32.600000,160.906880,48.272064
32.605000,132.847109,39.854133
32.610000,101.188574,30.356572
32.615000,53.041136,15.912341
32.620000,31.093396,9.328019
32.625000,0.625674,0.187702
32.630000,-13.416042,-4.024812
32.635000,-27.270032,-8.181010
32.640000,-34.927450,-10.478235
32.645000,-62.847109,-18.854133
32.650000,-87.864671,-26.359401
32.655000,-112.435806,-33.730742
32.660000,-138.234225,-41.470267
32.665000,-138.701611,-41.610483
32.670000,-151.927257,-45.578177
32.675000,-153.423388,-46.027016
32.680000,-152.003172,-45.600952
32.685000,-146.941886,-44.082566
32.690000,-159.828376,-47.948513
32.695000,-152.497644,-45.749293
32.700000,-163.265287,-48.979586
32.705000,-153.319522,-45.995857
32.710000,-137.650461,-41.295138
32.715000,-127.851383,-38.355415
32.720000,-103.385775,-31.015733
32.725000,-73.267262,-21.980179
32.730000,-62.281580,-18.684474
32.735000,-45.191015,-13.557304
32.740000,-16.351532,-4.905460
32.745000,-0.726093,-0.217828
32.750000,25.721238,7.716371
32.755000,68.359129,20.507739
32.760000,85.504321,25.651296
32.765000,110.136757,33.041027
32.770000,136.377458,40.913237
32.775000,142.432734,42.729820
32.780000,158.922173,47.676652
32.785000,176.659095,52.997729
32.790000,182.656325,54.796897
32.795000,200.144852,60.043456
32.800000,224.775066,67.432520
32.805000,237.044354,71.113306
32.810000,254.182850,76.254855
32.815000,262.566051,78.769815
32.820000,244.637698,73.391309
32.825000,237.121589,71.136477
32.830000,231.486812,69.446044
32.835000,209.365923,62.809777
32.840000,187.768900,56.330670
32.845000,182.790693,54.837208
32.850000,173.897998,52.169399
32.855000,148.226229,44.467869
32.860000,133.364030,40.009209
32.865000,110.056587,33.016976
32.870000,84.655309,25.396593
32.875000,54.353548,16.306064
32.880000,27.810591,8.343177
32.885000,-17.785167,-5.335550
32.890000,-36.258677,-10.877603
32.895000,-66.652445,-19.995734
32.900000,-74.097978,-22.229393
32.905000,-80.188208,-24.056463
32.910000,-66.726545,-20.017964
32.915000,-72.416294,-21.724888
32.920000,-76.940132,-23.082040
32.925000,-88.775010,-26.632503
32.930000,-108.089902,-32.426971
32.935000,-118.862830,-35.658849
32.940000,-131.564937,-39.469481
32.945000,-128.376220,-38.512866
32.950000,-125.187961,-37.556388
32.955000,-99.479379,-29.843814
32.960000,-91.546550,-27.463965
32.965000,-50.951279,-15.285384
32.970000,-6.440034,-1.932010
32.975000,-0.017109,-0.005133
32.980000,7.849483,2.354845
32.985000,24.143408,7.243022
32.990000,30.012916,9.003875
32.995000,29.577920,8.873376
33.000000,65.171542,19.551463
33.005000,99.006897,29.702069
33.010000,139.564137,41.869241
33.015000,167.543620,50.263086
33.020000,195.459267,58.637780
33.025000,219.082108,65.724632
33.030000,232.765239,69.829572
33.035000,248.030260,74.409078
33.040000,261.745027,78.523508
33.045000,278.770706,83.631212
33.050000,277.699338,83.309802
33.055000,290.195463,87.058639
33.060000,303.612754,91.083826
33.065000,306.014653,91.804396
33.070000,288.706459,86.611938
33.075000,304.504722,91.351417
33.080000,287.388961,86.216688
33.085000,238.836813,71.651044
33.090000,221.913130,66.573939
33.095000,221.713956,66.514187
33.100000,195.740753,58.722226
33.105000,187.985930,56.395779
33.110000,194.852533,58.455760
33.115000,174.718149,52.415445
33.120000,130.665762,39.199729
33.125000,94.793649,28.438095
33.130000,62.382652,18.714796
33.135000,39.212985,11.763895
33.140000,7.270035,2.181011
33.145000,-3.602620,-1.080786
33.150000,-11.208980,-3.362694
33.155000,-46.026289,-13.807887
33.160000,-82.912028,-24.873608
33.165000,-90.291690,-27.087507
33.170000,-94.474604,-28.342381
33.175000,-110.149829,-33.044949
33.180000,-118.354138,-35.506241
33.185000,-104.825626,-31.447688
33.190000,-112.430583,-33.729175
33.195000,-105.008948,-31.502684
33.200000,-94.674750,-28.402425
33.205000,-64.080379,-19.224114
33.210000,-45.985236,-13.795571
33.215000,-23.771191,-7.131357
33.220000,-4.098853,-1.229656
33.225000,27.005403,8.101621
33.230000,50.369833,15.110950
33.235000,79.659499,23.897850
33.240000,103.867717,31.160315
33.245000,130.359059,39.107718
33.250000,148.830937,44.649281
33.255000,164.064118,49.219235
33.260000,178.707863,53.612359
33.265000,204.482656,61.344797
33.270000,216.706296,65.011889
33.275000,237.594337,71.278301
33.280000,274.295648,82.288695
33.285000,290.722979,87.216894
33.290000,311.800212,93.540064
33.295000,317.777656,95.333297
33.300000,328.312801,98.493840
33.305000,336.418734,100.925620
33.310000,349.628330,104.888499
33.315000,353.531718,106.059516
33.320000,358.971175,107.691352
33.325000,345.290384,103.587115
33.330000,327.295683,98.188705
33.335000,299.312929,89.793879
33.340000,272.147950,81.644385
33.345000,267.721655,80.316497
33.350000,249.954679,74.986404
33.355000,244.848345,73.454504
33.360000,222.532116,66.759635
33.365000,212.955677,63.886703
33.370000,172.666412,51.799924
33.375000,157.376741,47.213022
33.380000,110.969990,33.290997
33.385000,99.067049,29.720115
33.390000,71.659938,21.497981
33.395000,55.762375,16.728712
33.400000,38.351093,11.505328
33.405000,40.315873,12.094762
33.410000,19.234627,5.770388
33.415000,13.835151,4.150545
33.420000,7.098791,2.129637
33.425000,-5.326265,-1.597880
33.430000,-5.040048,-1.512015
33.435000,-19.591634,-5.877490
33.440000,-30.884859,-9.265458
33.445000,-41.646611,-12.493983
33.450000,-36.541782,-10.962535
33.455000,-45.384812,-13.615444
33.460000,15.211345,4.563404
33.465000,39.210563,11.763169
33.470000,86.071590,25.821477
33.475000,119.289054,35.786716
33.480000,139.909892,41.972968
33.485000,137.321385,41.196416
33.490000,172.773608,51.832082
33.495000,185.670895,55.701269
33.500000,203.180571,60.954171
33.505000,236.795664,71.038699
33.510000,246.817662,74.045298
33.515000,252.106442,75.631933
33.520000,277.189309,83.156793
33.525000,302.122795,90.636839
33.530000,311.263031,93.378909
33.535000,338.865224,101.659567
33.540000,360.137002,108.041101
33.545000,369.409273,110.822782
33.550000,380.862868,114.258861
33.555000,396.264767,118.879430
33.560000,404.316824,121.295047
33.565000,395.095316,118.528595
33.570000,385.812491,115.743747
33.575000,377.631798,113.289540
33.580000,355.907265,106.772180
33.585000,345.630666,103.689200
33.590000,337.838033,101.351410
33.595000,323.545372,97.063612
33.600000,307.763670,92.329101
33.605000,294.809771,88.442931
33.610000,264.111751,79.233525
33.615000,241.075645,72.322693
33.620000,224.262389,67.278717
33.625000,216.815307,65.044592
33.630000,181.247952,54.374386
33.635000,164.170129,49.251039
33.640000,144.658485,43.397545
33.645000,129.961153,38.988346
33.650000,84.935289,25.480587
33.655000,63.699351,19.109805
33.660000,58.096519,17.428956
33.665000,37.495954,11.248786
33.670000,18.258951,5.477685
33.675000,1.977036,0.593111
33.680000,7.532369,2.259711
33.685000,-9.207144,-2.762143
33.690000,7.133276,2.139983
33.695000,18.319606,5.495882
33.700000,31.540244,9.462073
33.705000,54.324966,16.297490
33.710000,68.254916,20.476475
33.715000,77.936394,23.380918
33.720000,90.494842,27.148453
33.725000,120.350141,36.105042
33.730000,133.497077,40.049123
33.735000,158.943529,47.683059
33.740000,184.475031,55.342509
33.745000,209.431617,62.829485
33.750000,224.024912,67.207474
33.755000,268.447972,80.534392
33.760000,291.280745,87.384224
33.765000,320.224553,96.067366
33.770000,344.614569,103.384371
33.775000,382.619697,114.785909
33.780000,371.675698,111.502709
33.785000,409.574265,122.872279
33.790000,417.355425,125.206628
33.795000,418.770295,125.631089
33.800000,420.050031,126.015009
33.805000,462.305135,138.691541
33.810000,453.871957,136.161587
33.815000,446.470582,133.941175
33.820000,450.117321,135.035196
33.825000,454.136455,136.240936
33.830000,416.458249,124.937475
33.835000,399.564793,119.869438
33.840000,392.901206,117.870362
33.845000,397.255545,119.176663
33.850000,365.602626,109.680788
33.855000,366.623203,109.986961
33.860000,340.562571,102.168771
33.865000,313.238510,93.971553
33.870000,279.924210,83.977263
33.875000,262.718215,78.815464
33.880000,214.056200,64.216860
33.885000,200.429183,60.128755
33.890000,188.602907,56.580872
33.895000,153.571396,46.071419
33.900000,129.711572,38.913472
33.905000,126.770369,38.031111
33.910000,101.154589,30.346377
33.915000,77.150139,23.145042
33.920000,65.102316,19.530695
33.925000,52.444731,15.733419
33.930000,33.983502,10.195051
33.935000,34.837679,10.451304
33.940000,28.075147,8.422544
33.945000,37.607875,11.282363
33.950000,45.787242,13.736172
33.955000,57.805233,17.341570
33.960000,77.444771,23.233431
33.965000,119.888962,35.966689
33.970000,147.423664,44.227099
33.975000,156.995906,47.098772
33.980000,196.936640,59.080992
33.985000,215.006625,64.501987
33.990000,223.460229,67.038069
33.995000,233.235680,69.970704
34.000000,269.451489,80.835447
34.005000,295.771715,88.731514
34.010000,323.359614,97.007884
34.015000,344.697774,103.409332
34.020000,367.144402,110.143321
34.025000,385.400308,115.620092
34.030000,398.671473,119.601442
34.035000,426.642342,127.992703
34.040000,436.565963,130.969789
34.045000,454.228976,136.268693
34.050000,463.971787,139.191536
34.055000,459.822617,137.946785
34.060000,451.538642,135.461593
34.065000,464.530594,139.359178
34.070000,450.357693,135.107308
34.075000,439.148001,131.744400
34.080000,445.547276,133.664183
34.085000,432.983547,129.895064
34.090000,418.151889,125.445567
34.095000,408.387890,122.516367
34.100000,394.384369,118.315311
34.105000,367.473225,110.241967
34.110000,338.412455,101.523736
34.115000,301.699848,90.509954
34.120000,281.112253,84.333676
34.125000,266.334021,79.900206
34.130000,229.540605,68.862182
34.135000,217.265869,65.179761
34.140000,207.806224,62.341867
34.145000,178.288603,53.486581
34.150000,150.004155,45.001247
34.155000,138.522038,41.556611
34.160000,117.990083,35.397025
34.165000,102.954298,30.886289
34.170000,87.371485,26.211445
34.175000,67.373491,20.212047
34.180000,69.592886,20.877866
34.185000,62.285806,18.685742
34.190000,60.266017,18.079805
34.195000,76.328131,22.898439
34.200000,105.324821,31.597446
34.205000,96.777973,29.033392
34.210000,116.525137,34.957541
34.215000,121.400998,36.420300
34.220000,141.603926,42.481178
34.225000,159.322852,47.796856
34.230000,179.010391,53.703117
34.235000,196.156619,58.846986
34.240000,224.181768,67.254531
34.245000,240.629023,72.188707
34.250000,255.242716,76.572815
34.255000,282.752010,84.825603
34.260000,296.413213,88.923964
34.265000,327.497091,98.249127
34.270000,358.997785,107.699335
34.275000,375.149732,112.544920
34.280000,391.076722,117.323017
34.285000,433.976434,130.192930
34.290000,451.976368,135.592910
34.295000,459.966671,137.990001
34.300000,465.282125,139.584638
34.305000,478.150979,143.445294
34.310000,464.595852,139.378756
34.315000,447.999286,134.399786
34.320000,454.359810,136.307943
34.325000,457.014053,137.104216
34.330000,455.141929,136.542579
34.335000,432.643817,129.793145
34.340000,417.944937,125.383481
34.345000,381.484409,114.445323
34.350000,362.855559,108.856668
34.355000,336.059965,100.817990
34.360000,318.786746,95.636024
34.365000,304.150921,91.245276
34.370000,287.068370,86.120511
34.375000,271.099544,81.329863
34.380000,246.138411,73.841523
34.385000,215.309928,64.592978
34.390000,188.384901,56.515470
34.395000,174.956659,52.486998
34.400000,137.200480,41.160144
34.405000,119.300523,35.790157
34.410000,106.784412,32.035324
34.415000,94.800882,28.440265
34.420000,72.669576,21.800873
34.425000,60.877855,18.263357
34.430000,51.917132,15.575140
34.435000,58.462657,17.538797
34.440000,63.346207,19.003862
34.445000,71.175757,21.352727
34.450000,90.034037,27.010211
34.455000,97.877792,29.363338
34.460000,99.110198,29.733059
34.465000,111.965729,33.589719
34.470000,112.061550,33.618465
34.475000,123.551496,37.065449
34.480000,132.145964,39.643789
34.485000,154.118998,46.235699
34.490000,164.495464,49.348639
34.495000,188.263812,56.479144
34.500000,217.684114,65.305234
34.505000,250.908734,75.272620
34.510000,274.999811,82.499943
34.515000,301.730617,90.519185
34.520000,327.453623,98.236087
34.525000,354.583279,106.374984
34.530000,375.126992,112.538098
34.535000,396.039162,118.811749
34.540000,401.834629,120.550389
34.545000,415.268951,124.580685
34.550000,410.047739,123.014322
34.555000,417.014674,125.104402
34.560000,413.264441,123.979332
34.565000,423.892394,127.167718
34.570000,435.940285,130.782085
34.575000,430.413605,129.124082
34.580000,421.697292,126.509188
34.585000,410.325939,123.097782
34.590000,413.560399,124.068120
34.595000,395.982992,118.794898
34.600000,381.230398,114.369119
34.605000,365.826120,109.747836
34.610000,339.756668,101.927000
34.615000,293.901662,88.170498
34.620000,257.360872,77.208262
34.625000,228.002814,68.400844
34.630000,189.815510,56.944653
34.635000,163.731633,49.119490
34.640000,144.219256,43.265777
34.645000,121.411812,36.423544
34.650000,81.832487,24.549746
34.655000,69.036738,20.711022
34.660000,67.046824,20.114047
34.665000,42.263704,12.679111
34.670000,28.682527,8.604758
34.675000,23.646817,7.094045
34.680000,22.284598,6.685379
34.685000,-0.525082,-0.157525
34.690000,-6.220979,-1.866294
34.695000,-8.389890,-2.516967
34.700000,26.921911,8.076573
34.705000,23.884126,7.165238
34.710000,33.866878,10.160063
34.715000,61.108065,18.332419
34.720000,81.614187,24.484256
34.725000,94.398317,28.319495
34.730000,109.462805,32.838841
34.735000,128.599331,38.579799
34.740000,145.396018,43.618806
34.745000,170.240349,51.072105
34.750000,184.096833,55.229050
34.755000,226.616761,67.985028
34.760000,251.061516,75.318455
34.765000,269.932691,80.979807
34.770000,287.633462,86.290038
34.775000,311.596565,93.478969
34.780000,325.141063,97.542319
34.785000,349.710022,104.913007
34.790000,361.896216,108.568865
34.795000,380.906367,114.271910
34.800000,389.966576,116.989973
34.805000,412.709385,123.812816
34.810000,416.714018,125.014205
34.815000,436.398624,130.919587
34.820000,415.779262,124.733779
34.825000,396.755143,119.026543
34.830000,359.847371,107.954211
34.835000,344.432984,103.329895
34.840000,308.988043,92.696413
34.845000,295.940036,88.782011
34.850000,279.339920,83.801976
34.855000,258.828283,77.648485
34.860000,243.823899,73.147170
34.865000,225.058258,67.517477
34.870000,203.540969,61.062291
34.875000,189.357193,56.807158
34.880000,169.189158,50.756747
34.885000,139.452940,41.835882
34.890000,114.967013,34.490104
34.895000,91.637330,27.491199
34.900000,62.263818,18.679146
34.905000,33.044030,9.913209
34.910000,22.500188,6.750057
34.915000,19.091373,5.727412
34.920000,14.427154,4.328146
34.925000,-4.285228,-1.285568
34.930000,-17.848683,-5.354605
34.935000,-34.516998,-10.355099
34.940000,-46.752571,-14.025771
34.945000,-47.280627,-14.184188
34.950000,-39.735007,-11.920502
34.955000,-21.508525,-6.452558
34.960000,4.809303,1.442791
34.965000,11.989833,3.596950
34.970000,29.916515,8.974955
34.975000,56.662821,16.998846
34.980000,68.695474,20.608642
34.985000,80.552680,24.165804
34.990000,104.192591,31.257777
34.995000,111.948513,33.584554
35.000000,114.290642,34.287193
35.005000,136.369393,40.910818
35.010000,160.977595,48.293278
35.015000,185.057339,55.517202
35.020000,216.226645,64.867993
35.025000,242.474001,72.742200
35.030000,270.464306,81.139292
35.035000,281.151423,84.345427
35.040000,285.722793,85.716838
35.045000,281.526719,84.458016
35.050000,301.427232,90.428170
35.055000,310.215683,93.064705
35.060000,307.056256,92.116877
35.065000,317.245759,95.173728
35.070000,331.196760,99.359028
35.075000,334.731326,100.419398
35.080000,316.254194,94.876258
35.085000,315.182443,94.554733
35.090000,316.700257,95.010077
35.095000,293.719054,88.115716
35.100000,270.402696,81.120809
35.105000,234.775405,70.432622
35.110000,217.464679,65.239404
35.115000,175.789330,52.736799
35.120000,134.786239,40.435872
35.125000,103.229971,30.968991
35.130000,105.559839,31.667952
35.135000,77.910219,23.373066
35.140000,62.414382,18.724314
35.145000,53.073928,15.922178
35.150000,18.803715,5.641114
35.155000,-13.475396,-4.042619
35.160000,-41.497375,-12.449213
35.165000,-63.559196,-19.067759
35.170000,-80.274119,-24.082236
35.175000,-84.345699,-25.303710
35.180000,-81.168248,-24.350474
35.185000,-82.557010,-24.767103
35.190000,-68.807525,-20.642258
35.195000,-46.019586,-13.805876
35.200000,-50.214195,-15.064258
35.205000,-53.348529,-16.004559
35.210000,-55.117704,-16.535311
35.215000,-68.528217,-20.558465
35.220000,-65.010832,-19.503250
35.225000,-45.473954,-13.642186
35.230000,-29.061296,-8.718389
35.235000,0.793512,0.238054
35.240000,39.084406,11.725322
35.245000,55.666717,16.700015
35.250000,84.706514,25.411954
35.255000,124.198314,37.259494
35.260000,153.693913,46.108174
35.265000,173.882556,52.164767
35.270000,205.853033,61.755910
35.275000,220.929031,66.278709
35.280000,233.781860,70.134558
35.285000,241.315096,72.394529
35.290000,259.592667,77.877800
35.295000,269.693283,80.907985
35.300000,277.725162,83.317549
35.305000,291.840588,87.552177
35.310000,289.839079,86.951724
35.315000,290.028763,87.008629
35.320000,281.148208,84.344463
35.325000,275.327768,82.598330
35.330000,245.851619,73.755486
35.335000,239.624596,71.887379
35.340000,214.565767,64.369730
35.345000,189.268885,56.780666
35.350000,180.299195,54.089758
35.355000,155.979288,46.793786
35.360000,134.705201,40.411560
35.365000,110.135438,33.040632
35.370000,75.455725,22.636717
35.375000,47.531294,14.259388
35.380000,22.682429,6.804729
35.385000,-22.438906,-6.731672
35.390000,-52.007149,-15.602145
35.395000,-62.645581,-18.793674
35.400000,-79.997630,-23.999289
35.405000,-94.060103,-28.218031
35.410000,-80.810747,-24.243224
35.415000,-80.221103,-24.066331
35.420000,-82.712919,-24.813876
35.425000,-89.445886,-26.833766
35.430000,-89.887792,-26.966338
35.435000,-109.801070,-32.940321
35.440000,-116.791305,-35.037391
35.445000,-115.386098,-34.615829
35.450000,-118.434728,-35.530418
35.455000,-114.624881,-34.387464
35.460000,-111.232677,-33.369803
35.465000,-96.976894,-29.093068
35.470000,-85.356817,-25.607045
35.475000,-78.860774,-23.658232
35.480000,-55.642392,-16.692718
35.485000,-15.556395,-4.666919
35.490000,1.454080,0.436224
35.495000,28.854081,8.656224
35.500000,69.463433,20.839030
35.505000,81.436908,24.431073
35.510000,97.382632,29.214789
35.515000,125.309980,37.592994
35.520000,148.452747,44.535824
35.525000,174.209029,52.262709
35.530000,189.456847,56.837054
35.535000,207.895383,62.368615
35.540000,223.885093,67.165528
35.545000,237.825854,71.347756
35.550000,248.685128,74.605538
35.555000,262.115606,78.634682
35.560000,262.281973,78.684592
35.565000,247.759797,74.327939
35.570000,240.865608,72.259682
35.575000,210.310160,63.093048
35.580000,217.267827,65.180348
35.585000,214.990824,64.497247
35.590000,211.891714,63.567514
35.595000,170.592144,51.177643
35.600000,155.855884,46.756765
35.605000,130.740183,39.222055
35.610000,88.955968,26.686790
35.615000,58.867384,17.660215
35.620000,50.073110,15.021933
35.625000,36.950801,11.085240
35.630000,7.770912,2.331274
35.635000,-3.956165,-1.186849
35.640000,-29.837371,-8.951211
35.645000,-52.095808,-15.628742
35.650000,-81.784405,-24.535321
35.655000,-97.995946,-29.398784
35.660000,-119.145606,-35.743682
35.665000,-122.621669,-36.786501
35.670000,-148.533321,-44.559996
35.675000,-147.571109,-44.271333
35.680000,-161.245691,-48.373707
35.685000,-154.379096,-46.313729
35.690000,-162.195751,-48.658725
35.695000,-139.172879,-41.751864
35.700000,-130.894979,-39.268494
35.705000,-124.962668,-37.488800
35.710000,-121.415825,-36.424748
35.715000,-108.915459,-32.674638
35.720000,-97.078572,-29.123572
35.725000,-102.571785,-30.771535
35.730000,-78.566034,-23.569810
35.735000,-58.658852,-17.597656
35.740000,-39.848894,-11.954668
35.745000,-18.557366,-5.567210
35.750000,6.932179,2.079654
35.755000,44.228815,13.268645
35.760000,74.239395,22.271818
35.765000,119.079234,35.723770
35.770000,136.292061,40.887618
35.775000,160.334064,48.100219
35.780000,170.743302,51.222991
35.785000,171.106653,51.331996
35.790000,172.661866,51.798560
35.795000,186.020733,55.806220
35.800000,201.765639,60.529692
35.805000,207.717080,62.315124
35.810000,224.349795,67.304939
35.815000,237.229241,71.168772
35.820000,244.593139,73.377942
35.825000,230.750084,69.225025
35.830000,227.225055,68.167517
35.835000,204.169850,61.250955
35.840000,175.376632,52.612990
35.845000,143.343336,43.003001
35.850000,127.681044,38.304313
35.855000,109.147564,32.744269
35.860000,92.649124,27.794737
35.865000,63.041986,18.912596
35.870000,43.851042,13.155313
35.875000,22.934382,6.880315
35.880000,-1.038053,-0.311416
35.885000,-30.530509,-9.159153
35.890000,-58.994157,-17.698247
35.895000,-72.580634,-21.774190
35.900000,-103.799444,-31.139833
35.905000,-137.302266,-41.190680
35.910000,-136.087353,-40.826206
35.915000,-140.911317,-42.273395
35.920000,-161.219629,-48.365889
35.925000,-163.295774,-48.988732
35.930000,-173.710901,-52.113270
35.935000,-190.278432,-57.083530
35.940000,-189.009225,-56.702768
35.945000,-172.026262,-51.607879
35.950000,-152.310732,-45.693220
35.955000,-140.058329,-42.017499
35.960000,-128.828598,-38.648579
35.965000,-109.395907,-32.818772
35.970000,-116.120711,-34.836213
35.975000,-107.602296,-32.280689
35.980000,-84.215064,-25.264519
35.985000,-64.197693,-19.259308
35.990000,-53.372573,-16.011772
35.995000,-11.297673,-3.389302
36.000000,4.480325,1.344098
36.005000,25.212707,7.563812
36.010000,53.870929,16.161279
36.015000,86.606117,25.981835
36.020000,96.096961,28.829088
36.025000,139.317330,41.795199
36.030000,163.828485,49.148546
36.035000,184.467050,55.340115
36.040000,196.111278,58.833383
36.045000,214.126135,64.237840
36.050000,207.451779,62.235534
36.055000,225.617351,67.685205
36.060000,232.853999,69.856200
36.065000,235.289192,70.586758
36.070000,245.767870,73.730361
36.075000,242.110618,72.633185
36.080000,229.238901,68.771670
36.085000,216.190298,64.857089
36.090000,195.763475,58.729042
36.095000,177.207250,53.162175
36.100000,152.185089,45.655527
36.105000,131.664834,39.499450
36.110000,102.314905,30.694471
36.115000,89.213036,26.763911
36.120000,69.984509,20.995353
36.125000,61.749185,18.524756
36.130000,27.362962,8.208889
36.135000,10.017319,3.005196
36.140000,-19.410281,-5.823084
36.145000,-61.680674,-18.504202
36.150000,-95.488721,-28.646616
36.155000,-109.140388,-32.742116
36.160000,-121.256194,-36.376858
36.165000,-146.398444,-43.919533
36.170000,-149.188545,-44.756564
36.175000,-145.079019,-43.523706
36.180000,-150.157286,-45.047186
36.185000,-164.780242,-49.434073
36.190000,-142.061168,-42.618350
36.195000,-147.245363,-44.173609
36.200000,-139.205919,-41.761776
36.205000,-117.526468,-35.257940
36.210000,-112.890697,-33.867209
36.215000,-103.543311,-31.062993
36.220000,-73.588499,-22.076550
36.225000,-56.829071,-17.048721
36.230000,-53.528614,-16.058584
36.235000,-16.447617,-4.934285
36.240000,-4.820715,-1.446214
36.245000,19.185219,5.755566
36.250000,47.467037,14.240111
36.255000,74.119590,22.235877
36.260000,94.754896,28.426469
36.265000,126.709004,38.012701
36.270000,149.132983,44.739895
36.275000,167.403894,50.221168
36.280000,191.990252,57.597075
